# AlloCiné ID,IMDb ID,BetaSeries ID,SensCritique ID
3600,tt0844653,legendoftheseeker,Legend_of_the_Seeker_L_Epee_de_verite/34968
3603,tt0122336,capitaine-flam,Capitaine_Flam/67853
3607,tt1059475,flashpoint,Flashpoint/79897
3608,tt1179817,secretlifeoftheamericanteenager,La_Vie_secrete_d_une_ado_ordinaire/152927
3609,tt0965394,sanctuary,Sanctuary/251172
3610,tt1324069,seconde-chance,Seconde_Chance/170040
3611,tt1181541,thelistener,The_Listener/260951
3614,tt0852863,phineas-et-ferb,Phineas_et_Ferb/101622
3615,tt1008108,ashestoashes,Ashes_to_Ashes/144787
3616,tt0101081,dinosaurs,Dinosaures/192260
3617,tt0213338,cowboybebop,Cowboy_Bebop/142006
3618,tt0131160,cats-eye,Signe_Cat_s_Eyes/161530
3619,tt0294023,captain-tsubasa,Olive_et_Tom/140945
3636,tt1103987,leverage,Leverage/85659
3639,tt0472027,johnadams,John_Adams/42495
3651,tt0061277,mannix,Mannix/118907
3661,tt0235138,spaceadventurecobra,Cobra/190488
3668,tt0276726,zora-la-rousse,Zora_La_Rousse/96284
3669,tt1135300,dollhouse,Dollhouse/58655
3675,tt0844441,trueblood,True_Blood/234398
3678,tt0059977,daktari,Daktari/216923
3689,tt0435967,le-juge,Le_juge/23301580
3700,tt0424600,theandromedastrain,La_Menace_Andromede/66058
3703,tt1254019,hard,Hard/145804
3704,tt1915497,xanadu,Xanadu/28242
3707,tt1217518,de-tout-mon-coeur,De_tout_mon_coeur/46952
3708,tt0434706,monster,Monster/228615
3709,tt0103369,pretty-soldier-sailor-moon,Sailor_Moon/105701
3716,tt0988824,narutoshippuuden,Naruto_Shippuden/45798
3717,tt0328739,fullmetalpanic,Full_Metal_Panic/243937
3737,tt1266020,parksandrecreation,Parks_and_Recreation/159009
3745,tt0408381,doc-martin,Doc_Martin_UK/370995
3749,tt0310455,foyles-war,Foyle_s_War/11515528
3753,tt0112004,hollyoaks,Hollyoaks/408988
3768,tt1286039,stargateuniverse,Stargate_Universe/194503
3775,tt0221735,cardcaptorsakura,Sakura_chasseuse_de_cartes/149619
3779,tt0076993,centennial,Colorado/107966
3790,tt1199099,merlin,Merlin/181535
3797,tt0167585,maigret-1967,Les_enquetes_du_commissaire_Maigret/186625
3799,tt0168425,vidocq,Vidocq/146318
3830,tt0995832,generationkill,Generation_Kill/149118
3859,tt1124373,sonsofanarchy,Sons_of_Anarchy/127718
3864,tt0290223,inuyasha,Inu_Yasha/19599851
3889,tt0167682,pause-cafe,Pause_cafe/64083
3898,tt1225901,90210,90210_Beverly_Hills_Nouvelle_generation/147838
3905,tt1196946,thementalist,Mentalist/275206
3919,tt1091909,the-murdoch-mysteries,Les_Enquetes_de_Murdoch/496489
3938,tt0091211,fist-of-the-north-star,Ken_le_survivant/17722882
3939,tt0169418,les-boeuf-carottes,Les_boeuf_carottes/182511
3941,tt1188927,criminaljustice,Affaire_Criminelle/85929
3951,tt0203248,badgirls,Bad_Girls/144040
3953,tt1480072,herocorp,Hero_Corp/198028
3981,tt0158405,docteur-sylvestre,Docteur_Sylvestre/26304
3991,tt1001482,unitedstatesoftara,United_States_of_Tara/166007
4022,tt0780362,jane-eyre-2006,Jane_Eyre/471012
4073,tt1235099,lietome,Lie_to_Me/208444
4080,tt0290988,trailerparkboys,Trailer_Park_Boys/447925
4090,tt0874608,lewis,Inspecteur_Lewis/263940
4099,tt0129695,the-magnificent-seven,Les_7_Mercenaires/223458
4102,tt1105836,burn-up,Burn_Up/446591
4109,tt1190689,nursejackie,Nurse_Jackie/207922
4114,tt1327801,glee,Glee/169795
4117,tt1288631,un-village-francais,Un_village_francais/242640
4121,tt1299365,howtomakeitinamerica,How_to_Make_It_in_America/239674
4123,tt0131190,ulysses-31,Ulysse_31/162001
4124,tt0304999,barbapapa,Barbapapa/123943
4128,tt0052522,theuntouchables1959,Les_Incorruptibles/22458
4131,tt0473570,film/21310-ange-de-feu,film/Ange_de_Feu/16838774
4133,tt0196289,seconde-b,Seconde_B/186378
4135,tt0108958,thunderinparadise,Caraibes_Offshore/23145
4137,tt0112078,coeurs-caraibes,Coeurs_Caraibes/61086
4138,tt2521668,les-revenants,Les_Revenants/439600
4139,tt1279972,treme,Treme/70412
4154,tt1418572,profilage,Profilage/34618
4168,tt1285482,deadset,Dead_Set/159008
4170,tt1304873,nicolaslefloch,Nicolas_Le_Floch/236626
4171,tt1379885,les-invincibles-2010,Les_Invincibles/264218
4175,tt1270367,hownottoliveyourlife,How_Not_To_Live_Your_Life/32725
4178,tt1219024,castle,Castle/21782
4181,tt1235547,betteroffted,Better_Off_Ted/202026
4205,tt0899258,dgrayman,D_Gray_Man/18818232
4211,tt1394291,paris-16e,Paris_16e/185874
4228,tt0417311,codelyoko,Code_Lyoko/162458
4231,tt0112130,pride-and-prejudice-1995,Orgueil_Prejuges/467624
4245,tt1132290,warehouse13,Warehouse_13/129984
4278,tt0075474,le-renard,Le_Renard/70411
4280,tt1253869,occupation,Occupation/498205
4295,tt1094229,heartland2007canada,Heartland_CA/170805
4297,tt0139774,dragon-ball-gt,Dragon_Ball_GT/40224
4300,tt0480489,elfenlied,Elfen_Lied/189186
4301,tt0206512,spongebob-squarepants,Bob_l_eponge/38363
4302,tt0098803,the-girl-from-tomorrow,Alana_ou_le_futur_imparfait/34252
4311,tt0060036,au-coeur-du-temps,Au_coeur_du_temps/69627
4316,tt0423582,ufo-robot-grendizer,Goldorak/235675
4318,tt1442449,spartacus,Spartacus/153651
4320,tt0112123,pinkyandthebrain,Minus_et_Cortex/463927
4321,tt0374463,thepacific,Band_of_Brothers_L_enfer_du_Pacifique/420726
4322,tt0088478,amazingstories,Histoires_Fantastiques/479683
4323,tt1349600,les-petits-meurtres-dagatha-christie,Les_Petits_Meurtres_d_Agatha_Christie/123680
4325,tt0840094,five-days,Cinq_Jours/425670
4332,tt0081863,flamingo-road,Flamingo_Road/495388
4333,tt0108783,gargoyles,Gargoyles_Les_Anges_de_la_nuit/452821
4334,tt1321865,carlos,Carlos/379297
4347,tt1330143,pigallelanuit,Pigalle_la_nuit/257842
4348,tt1388782,melroseplace2009,Melrose_Place_Nouvelle_Generation/158008
4349,tt0287839,frank-herberts-children-of-dune,Les_Enfants_de_Dune/19325
4350,tt0142032,frank-herberts-dune,Frank_Herbert_s_Dune/263456
4351,tt0879688,sea-patrol,Sea_Patrol/85409
4402,tt0179552,les-aventures-de-tintin,Les_Aventures_de_Tintin/226634
4405,tt1229413,hung,Hung/248708
4413,tt0328738,fruits-basket,Fruits_Basket/253740
4418,tt1255913,boredtodeath,Bored_to_Death/39433
4426,tt0190178,denverthelastdinosaur,Denver_le_Dernier_Dinosaure/190728
4427,tt1344204,bluemountainstate,Blue_Mountain_State/203818
4438,tt0168366,pokaemon,Pokemon/96031
4440,tt0475464,los-hombres-de-paco,Los_Hombres_de_Paco/208182
4456,tt0166910,denis-la-malice,Denis_La_Malice/132698
4459,tt2170216,la-famille-pirate,Famille_Pirate/234148
4460,tt1024810,el-internado,El_Internado/73455
4466,tt0259141,jackie-chan-adventures,Jackie_Chan/116183
4473,tt0115200,heyarnold,He_Arnold/2685
4475,tt0115228,jumanji,Jumanji/48770
4482,tt0096543,beetlejuice,Beetlejuice/266964
4484,tt0217941,jayce-and-the-wheeled-warriors,Jayce_et_les_Conquerants_de_la_Lumiere/173670
4486,tt1181917,the-suite-life-on-deck,La_Vie_de_Croisiere_de_Zack_et_Cody/278872
4502,tt0101188,rugrats,Les_Razmoket/226101
4504,tt0168391,tom-sawyer,Tom_Sawyer/255028
4506,tt0212676,les-mondes-engloutis,Les_Mondes_engloutis/234399
4508,tt0088109,sherlock-hound,Sherlock_Holmes/167514
4510,tt0106064,power-rangers,Power_Rangers/15232
4515,tt0101042,back-to-the-future,Retour_vers_le_futur/104672
4528,tt1475582,sherlock,Sherlock/100113
4529,tt0085033,inspector-gadget,Inspecteur_Gadget/266966
4531,tt0979432,boardwalkempire,Boardwalk_Empire/208445
4532,tt0284712,capitaine-caverne,Capitaine_Caverne/236625
4542,tt0111970,freakazoid,Freakazoid/97825
4545,tt0417299,avatar-the-last-airbender,Avatar_le_dernier_maitre_de_l_air/181536
4547,tt0298695,bouba,Bouba/17461596
4554,tt1153059,fasicaoquamica,Physique_ou_Chimie/19075960
4556,tt0088631,thundercats,Cosmocats/179257
4571,tt0177443,godzilla-the-series,Godzilla_la_serie/155936
4580,tt0283226,totally-spies,Totally_Spies/148105
4598,tt0866442,eastbounddown,Kenny_Powers/82348
4603,tt1319735,royalpains,Royal_Pains/60336
4618,tt0131613,teenagemutantninjaturtles1987,Tortues_Ninja_Les_Chevaliers_d_ecaille/90206
4624,tt0168387,thibaud-ou-les-croisades,Thibaud_ou_les_croisades/120616
4627,tt0063929,montypythonsflyingcircus,Monty_Python_s_Flying_Circus/269228
4638,tt0111987,goosebumps,Chair_de_Poule/285550
4642,tt0828274,les-histoires-du-pere-castor,Les_histoires_du_Pere_Castor/202532
4647,tt0142055,teletubbies,Teletubbies/225876
4653,tt0105935,aladdin,Aladdin/60827
4662,tt0063939,the-pink-panther,La_Panthere_Rose/122423
4663,tt0116954,madame-le-proviseur,Madame_le_Proviseur/47732
4674,tt0103352,areyouafraidofthedark,Fais_moi_peur/22868
4685,tt1807824,wakfu-2008,Wakfu/173408
4692,tt0892700,thepenguinsofmadagascar,Les_Pingouins_de_Madagascar/228617
4693,tt0488444,chasseurs-de-dragons,Chasseurs_de_Dragons/228370
4694,tt1192169,ben10alienforce,Ben_10_Alien_Force/108238
4697,tt0292800,the-grim-adventures-of-billy-and-mandy,Billy_et_Mandy_aventuriers_de_l_Au_dela/394400
4703,tt0064919,les-saintes-cheries,Les_Saintes_Cheries/73187
4734,tt1299368,southland,Southland/171579
4742,tt1117666,lostinausten,Orgueil_et_quiproquos/7936276
4747,tt0185133,yu-yu-hakusho,Yu_Yu_Hakusho/156190
4777,tt0096686,ranma,Ranma/15877233
4790,tt0122365,les-fous-du-volant,Les_Fous_du_Volant/187691
4807,tt0224853,thecorner,The_Corner/471698
4825,tt0791205,ergoproxy,Ergo_Proxy/164507
4827,tt0320808,the-adventures-of-jimmy-neutron-boy-genius,Les_Aventures_de_Jimmy_Neutron_un_garcon_genial/225129
4860,tt1349938,beinghuman,Being_Human/399682
4864,tt0167743,la-famille-delajungle,La_Famille_Delajungle/146058
4909,tt0156200,babar,Babar/50828
4918,tt0962826,blacklagoon,Black_Lagoon/125690
4936,tt1307824,v2009,Mister_V/20977189
4944,tt1186356,whitechapel,Whitechapel/94487
4956,tt0373732,theboondocks,Les_Boondocks/6395
4963,tt1441135,flashforward2009,Flash_Forward/41061
4966,tt1416765,parenthood2010,Parenthood/443601
4969,tt0426719,hunterxhunter,Hunter_Hunter/390203
5000,tt1332030,makeitorbreakit,Championnes_a_tout_prix/424846
5004,tt0203254,franklin,Franklin/161533
5019,tt4277922,dix-pour-cent,Dix_pour_cent/17508991
5020,tt0081860,un-cas-pour-deux,Un_Cas_pour_deux/190482
5032,tt0826760,forbrydelsen,The_Killing/152430
5036,tt1441109,cougartown,Cougar_Town/78208
5052,tt0103428,la-bande-a-dingo,La_Bande_a_Dingo/184592
5118,tt0101084,doug,Doug/439228
5122,tt1321805,10thingsihateaboutyou,10_Things_I_Hate_About_You/449556
5126,tt1378167,ncislosangeles,NCIS_Los_Angeles/42494
5154,tt1405406,vampirediaries,The_Vampire_Diaries/494267
5163,tt0088513,the-equalizer,The_Equalizer/202267
5164,tt0165052,winnie-lourson,Winnie_l_ourson/279356
5175,tt0856140,lecole-des-champions,L_Ecole_des_champions/54020
5201,tt0069365,les-galapiats,Les_Galapiats/157756
5205,tt1442462,thegoodwife,The_Good_Wife/399183
5235,tt0972534,icarly,i_Carly/44416
5246,tt0262151,bob-the-builder,Bob_le_Bricoleur/64578
5275,tt1439741,humantarget2010,Human_Target_La_Cible/480757
5321,tt0374419,martin-mystery,Martin_Mystere/120387
5350,tt0251439,trigun,Trigun/80150
5356,tt0978076,liargame,Liar_Game/9519
5404,tt0103477,la-petite-sirene,La_Petite_Sirene/149119
5462,tt0401934,foreign-exchange,Correspondant_express/44694
5496,tt1439629,community,Community/396088
5521,tt1736341,borgia,Borgia/456495
5550,tt0066669,here-come-the-double-deckers,L_Autobus_a_imperiale/16517
5554,tt1409055,dragonballkai,Dragon_Ball_Z_Kai/64832
5598,tt0173664,bear-in-the-big-blue-house,Tibere_et_la_Maison_bleue/65592
5606,tt0156442,da-vincis-inquest,Coroner_Da_Vinci/112304
5641,tt0052504,rawhide,Rawhide/259925
5650,tt0098825,house-of-cards,House_of_Cards/451918
5694,tt0105958,boy-meets-world,Incorrigible_Cory/134383
5702,tt1322116,mes-amis-mes-amours-mes-emmerdes,Mes_amis_mes_amours_mes_emmerdes/144282
5709,tt1169180,incredible-zorori,Zorori_Le_Magnifique/214415
5757,tt0074048,rich-man-poor-man,Le_Riche_et_le_Pauvre/236891
5761,tt0167624,le-jeune-fabre,Le_jeune_Fabre/20277801
5771,tt0168438,yao,YAO/24170490
5803,tt0167609,lhomme-du-picardie,L_Homme_du_Picardie/370680
5810,tt0988818,gintama,Gintama/720076
5822,tt1358522,whitecollar,FBI_Duo_tres_special/402100
5871,tt0253839,napoleon,Napoleon/381041
5879,tt0297580,georgie,Georgie/463000
5919,tt0111889,balko,Balko/17616080
5932,tt0784896,la-maison-de-mickey,La_Maison_de_Mickey/467372
5945,tt0081956,the-white-stone,La_pierre_blanche/11059659
5953,tt0078635,kate-loves-a-mystery,Madame_Columbo/17212400
5978,tt1442065,rookieblue,Les_Recrues_de_la_15e/451549
5997,tt1355642,fullmetalalchemistbrotherhood,Fullmetal_Alchemist_Brotherhood/472916
5998,tt0088526,goldengirls,Les_Craquantes/15995981
6004,tt0238770,des-grives-aux-loups,Des_grives_aux_loups/18301571
6023,tt0166908,cheri-bibi,Cheri_Bibi/442884
6085,tt1442437,modernfamily,Modern_Family/489665
6091,tt0220239,jamais-deux-sans-toit,Jamais_2_sans_toit/434460
6113,tt1430509,george-gently,Inspecteur_Gently/16329441
6173,tt1420425,theforgotten2009,Forgotten/436238
6175,tt1442464,themiddle,The_Middle/473237
6198,tt1442109,lifeunexpected,Life_Unexpected/482614
6200,tt1462059,falling-skies,Falling_Skies/372360
6345,tt0185793,bucky-ohare-and-the-toad-wars,Bucky_O_Hare_contre_les_Krapos/455967
6361,tt0877105,galacticfootball,Galactik_Football/474344
6434,tt1329988,x-femmes,X_Femmes/447874
6439,tt1493239,terriers,Terriers/431976
6440,tt1280822,dropdeaddiva,Drop_Dead_Diva/363558
6452,tt0229898,fortier,Fortier/400913
6454,tt0094578,war-of-the-worlds,War_of_the_Worlds/23706561
6464,tt1366321,thetake,The_Take/406237
6488,tt0066636,cannon,Cannon/409465
6509,tt1389371,rubicon,Rubicon/392661
6514,tt0166925,les-nouvelles-aventures-de-vidocq,Les_nouvelles_aventures_de_Vidocq/404238
6532,tt1548331,commissaire-magellan,Commissaire_Magellan/17754702
6534,tt0366069,pingu,Pingu/396415
6541,tt1495708,covertaffairs,Covert_Affairs/456800
7061,tt0085079,la-vengeance-aux-deux-visages,La_vengeance_aux_deux_visages/28787581
7119,tt0075592,tales-of-the-unexpected,Bizarre_Bizarre/489271
7120,tt1490066,aoi-hana,Sweet_Blue_Flowers/463775
7125,tt0057798,voyage-to-the-bottom-of-the-sea,Voyage_au_fond_des_mers/496635
7147,tt0167600,les-globe-trotters,Les_Globe_Trotters/16568720
7149,tt0292414,mcleods-daughters,Le_Ranch_des_Mc_Leod/17474873
7157,tt0944947,gameofthrones,Game_of_Thrones/225391
7184,tt0806910,tatort,Tatort/480208
7227,tt1508238,apocalypse-la-2e-guerre-mondiale,Apocalypse_la_2eme_Guerre_mondiale/11323581
7229,tt1489428,justified,Justified/449240
7249,tt0071033,planet-of-the-apes,La_Planete_des_Singes/373623
7268,tt1183865,alphas,Alphas/389709
7276,tt0218744,100deedsforeddiemcdowd,La_Double_Vie_d_Eddie_Mac_Dowd/468424
7306,tt1620950,the-chicago-code,Chicago_Code/482313
7320,tt0041038,the-lone-ranger,Le_Justicier_solitaire/8864713
7321,tt1521186,maison-close,Maison_close/366914
7322,tt2040020,platane,Platane/888929
7330,tt1520211,thewalkingdead,The_Walking_Dead/414225
7344,tt1492030,mildred-pierce,Mildred_Pierce/439867
7389,tt1492966,louie2010,Louie/364213
7394,tt1590961,breakout-kings,Breakout_Kings/377599
7401,tt0081831,bergerac,Bergerac/441911
7412,tt1755893,skins-us,Skins_US/409922
7451,tt0057779,peyton-place,Peyton_Place/404543
7487,tt0142036,die-sklavin-isaura,Isaura/8629943
7508,tt1449940,land-girls,Land_Girls/22980925
7527,tt1486217,archer2009,Archer/444509
7550,tt1533783,scenes-de-menages,Scenes_de_menages/495226
7556,tt1582350,episodes-2011,Episodes/430267
7574,tt0062591,the-name-of-the-game,Les_Regles_du_jeu/12826735
7601,tt1519931,haven,Les_Mysteres_de_Haven/439229
7634,tt1586680,shamelessus,Shameless_US/424857
7635,tt1370334,boys-before-flowers,Boys_Over_Flowers/424549
7638,tt1599357,thegates,The_Gates/436376
7648,tt1434482,code-37,Code_37/16169054
7658,tt0466345,betipul,Be_Tipul/469066
7663,tt1856010,house-of-cards-2012,House_of_Cards/459530
7677,tt0167651,marie-pervenche,Marie_Pervenche/30462621
7684,tt1548850,misfits,Misfits/477967
7693,tt1595680,being-human-us,Being_Human_US/407566
7714,tt1567254,thegoodguys2010,The_Good_Guys/379460
7765,tt0388954,france-five,France_Five/466733
7775,tt1533435,miranda,Miranda/488320
7776,tt0169415,au-plaisir-de-dieu,Au_plaisir_de_Dieu/17431755
7809,tt1661316,la-nouvelle-maud,La_Nouvelle_Maud/12518443
7830,tt1563584,1788et-demi,1788_et_demi/387038
7834,tt1553656,under-the-dome,Under_the_Dome/478631
7910,tt0480499,team-galaxy,Team_Galaxy/381238
7933,tt1528406,fairytail,Fairy_Tail/435253
7934,tt1578873,prettylittleliars,Pretty_Little_Liars/450007
7950,tt1567215,the-kennedys,The_Kennedys/401028
7964,tt0289800,el-clone,Le_Clone/8193018
7981,tt0166928,papa-poule,Papa_Poule/478303
7987,tt0085110,les-petits-genies,Les_petits_genies/464874
7993,tt1728967,angel-o-demonio,Ange_ou_Demon/12669778
7998,tt0920489,commissaire-montalbano,Commissaire_Montalbano/17498812
8014,tt1726409,la-maison-des-rocheville,La_maison_des_Rocheville/455794
8017,tt1857209,les-beaux-mecs,Les_Beaux_Mecs/478758
8023,tt1578258,detroit187,Detroit_1_8_7/467938
8029,tt1578887,luck,Luck/436395
8030,tt1509004,enlightened,Enlightened_illuminee/462075
8046,tt1582457,the-borgias,The_Borgias/421352
8049,tt1582459,theevent,The_Event/431818
8082,tt1600194,hawaiifiveo2010,Hawaii_5_0/476578
8087,tt1587669,bodyofproof,Body_of_Proof/369364
8090,tt1587678,happyendings,Happy_Endings/420146
8092,tt1703874,criminalmindssuspectbehavior,Criminal_Minds_Suspect_Behavior/411337
8093,tt1551632,rizzoliisles,Rizzoli_et_Isles/446764
8095,tt1723760,dallas-2011,Dallas_nouvelle_generation/387061
8101,tt1637727,the-killing-2011,The_Killing_US/423568
8105,tt1615919,raisinghope,Raising_Hope/427001
8147,tt1851040,powers-2014,Powers/425051
8155,tt1554785,linus-et-boom,Linus_et_Boom/439279
8171,tt1591493,noordinaryfamily,Super_Hero_Family/463460
8183,tt1592154,nikita,Nikita/421057
8192,tt1593823,thecape2010,The_Cape/438034
8209,tt1595859,bluebloods,Blue_Bloods/441757
8210,tt1567432,teen-wolf-2011,Teen_Wolf/383956
8226,tt1596356,hellcats,Hellcats/462679
8241,tt1757202,iris,IRIS/373148
8270,tt1641349,terra-nova,Terra_Nova/402259
8300,tt1173427,total-drama-island,Total_Drama_Island/29028614
8319,tt1612578,shit-my-dad-says,My_Dad_Says/393895
8333,tt0795176,planet-earth,Planete_Terre/417261
8340,tt1610527,workaholics,Workaholics/423582
8363,tt1586676,fairly-legal,Facing_Kate/414397
8409,tt1672189,camelot,Camelot/492100
8450,tt1629348,metal-hurlant-chronicles,Metal_Hurlant_Chronicles/497560
8465,tt1540108,der-letzte-bulle,Mick_Brisgau/497474
8474,tt1415889,good-luck-charlie,Bonne_Chance_Charlie/485426
8486,tt1745066,doc-martin-2011,Doc_Martin_FR/15791156
8506,tt1453159,thepillarsoftheearth,Les_Piliers_de_la_Terre/498200
8508,tt1878805,world-without-end,Les_Piliers_de_la_Terre_Un_monde_sans_fin/422533
8551,tt1474684,luther,Luther/462056
8562,tt1885102,transporter,Le_Transporteur/8123898
8599,tt1492179,strikeback,Strike_Back/472618
8636,tt1561755,bobs-burgers,Bob_s_burger/440037
8644,tt1632701,suits,Suits_Avocats_sur_mesure/408383
8647,tt1699748,hell-on-wheels,Hell_on_Wheels/423397
8657,tt0086798,shaka-zulu,Shaka_Zulu/23569205
8698,tt1316554,kuroshitsuji,Black_Butler/372669
8715,tt1451387,thehardtimesofrjberger,Hard_Times/361661
8716,tt1325113,childrenshospital,Childrens_Hospital/490432
8724,tt1600746,clem,Clem/447087
8963,tt1429449,lost-girl,Lost_Girl/418544
8973,tt0429462,valerian-et-laureline,Valerian_et_Laureline/396746
8985,tt1047931,corleone-2007,Corleone/20091996
9079,tt1769411,accused,Accused/481083
9102,tt1305627,lasko-le-protecteur,Lasko_le_protecteur/461012
9122,tt3186130,vinyl,Vinyl/441188
9124,tt1723666,dragons-et-princesses,Dragons_et_Princesses/498371
9128,tt1704637,la-reina-del-sur,La_Reine_du_Sud/8154585
9184,tt1597396,les-parent,Les_Parent/442990
9190,tt1809792,le-sang-de-la-vigne,Le_Sang_de_la_vigne/8193723
9223,tt1685471,this-is-england-86,This_is_England/494738
9231,tt1728102,alcatraz,Alcatraz/475492
9232,tt1836195,the-river-2011,The_River/455999
9244,tt1738562,les-mysteres-de-lamour,Les_Mysteres_de_l_amour/419673
9245,tt3830558,versailles-2015,Versailles/17852973
9247,tt1888075,death-in-paradise,Meurtres_au_paradis/487386
9253,tt2208885,kaboul-kitchen,Kaboul_Kitchen/1057164
9257,tt1723816,girls,Girls/387387
9263,tt1663676,awkward,Awkward/486284
9264,tt1835129,death-valley,Death_Valley/435306
9280,tt1606375,downton-abbey,Downton_Abbey/378397
9285,tt1796960,homeland,Homeland/446130
9290,tt1839578,person-of-interest,Person_of_Interest/448507
9292,tt1826805,pan-am,Pan_Am/455655
9308,tt1788634,the-boat,El_Barco/19196803
9316,tt2181217,palmashow-lemission,La_Folle_Histoire_du_Palmashow/459675
9323,tt1758772,switched-at-birth,Switched/462708
9324,tt1798274,the-lying-game,The_Lying_Game/463345
9343,tt3231022,survivors-remorse,Survivor_s_Remorse/17100662
9355,tt1131746,big-time-rush,Big_Time_Rush/8458385
9359,tt1740299,the-man-in-the-high-castle,Le_Maitre_du_Haut_Chateau/16018279
9412,tt1837654,the-secret-circle,The_Secret_Circle/421220
9417,tt1604099,victorious,Victorious/8437296
9428,tt1714204,perception,Perception/478050
9430,tt1843230,once-upon-a-time-2011,Once_Upon_a_Time/444832
9435,tt1759761,veep,Veep/422355
9455,tt1812523,tron-uprising,Tron_La_Revolte/472180
9469,tt1865800,le-petit-prince,Le_Petit_Prince/409455
9488,tt1833285,boss-2011,BOSS/399531
9493,tt1772752,ant-farm,Section_Genius/435648
9522,tt1837576,scandal-2011,Scandal/476632
9533,tt1534360,ezel,Ezel/19839037
9545,tt1832045,magic-city,Magic_City/407260
9554,tt1797404,house-of-lies,House_of_Lies/362037
9584,tt11823102,cry-wolf,Cry_Wolf/44265590
9588,tt2063560,soda,Soda/453045
9609,tt1783916,fatmagul,What_guilt_Fatmagyul/19588760
9814,tt1526318,borgen,Borgen_une_femme_au_pouvoir/389848
9825,tt1819654,ringer,Ringer/477259
9827,tt1821681,touch-2011,Touch/448521
9830,tt1943524,the-finder,The_Finder/389405
9831,tt2148289,les-edelweiss,Les_Edelweiss/8848671
9867,tt1825133,smash-2012,Smash/400900
9875,tt1741256,suburgatory,Suburgatory/396930
9886,tt1870479,the-newsroom-us,The_Newsroom/422359
9889,tt1826940,the-new-girl,New_Girl/401691
9941,tt1830617,grimm,Grimm/480794
9942,tt1936532,major-crimes,Major_Crimes/15930015
9950,tt1956017,parades-end,Parade_s_End/442087
9959,tt1837642,revenge,Revenge/401981
9961,tt1820742,a-gifted-man,A_Gifted_Man/370402
9963,tt1832979,hart-of-dixie,Hart_of_Dixie/457943
9967,tt1842530,unforgettable,Unforgettable/431265
9975,tt1839683,awake,Awake/370853
9996,tt2310393,antigone-34,Antigone_34/371955
9997,tt1836037,longmire,Longmire/447802
9999,tt1713938,xiii-2011,XIII_La_Serie/429357
10001,tt1844624,american-horror-story,American_Horror_Story/379501
10003,tt1845307,two-broke-girls,2_Broke_Girls/486895
10005,tt1242463,112-sie-retten-dein-leben,112_unite_d_urgence/10562448
10027,tt1797629,endgame,Endgame/396926
10031,tt1661326,shake-it-up,Shake_It_Up/415569
10045,tt1842127,mortal-kombat-legacy,Mortal_Kombat_Legacy/380451
10048,tt2303170,ainsi-soient-ils,Ainsi_soient_ils/485929
10051,tt1864750,el-tiempo-entre-costuras,L_espionne_de_Tanger/19099640
10064,tt2493230,no-limit,No_Limit/8123880
10078,tt1727434,ma-baby-sitter-est-un-vampire,Ma_baby_sitter_est_un_vampire/20198382
10086,tt1871629,inquisitio,Inquisitio/425986
10101,tt1898069,american-gods,American_Gods/382969
10104,tt2181219,les-hommes-de-lombre,Les_Hommes_de_l_ombre/406150
10144,tt1949012,the-firm,La_Firme/468460
10152,tt1748888,case-histories,Jackson_Brodie_detective_prive/430139
10163,tt2006421,gran-hotel,Grand_Hotel/381401
10206,tt1942919,men-at-work,Men_at_Work/451765
10214,tt2306299,vikings,Vikings/1367211
10215,tt2245988,the-bible,La_Bible/8386788
10216,tt1985443,hatfields-mccoys,Hatfields_Mc_Coys/367908
10218,tt1652218,mad-dogs,Mad_Dogs/411518
10224,tt4367560,au-service-de-la-france,Au_service_de_la_France/17547563
10233,tt1693592,vera,Les_Enquetes_de_Vera/424090
10237,tt1954804,saving-hope,Saving_Hope/464147
10255,tt2232345,hit-and-miss,Hit_and_Miss/495883
10289,tt2024343,workingirls,Workin_Girls/446825
10329,tt3848112,cucumber,Cucumber/13025515
10336,tt0875948,killer-wave,Alerte_Tsunamis/28698566
10363,tt1865769,jessie-2011,Jessie/365388
10368,tt2372162,orange-is-the-new-black,Orange_Is_the_New_Black/8454234
10369,tt1212452,bag-of-bones,Sac_d_os/455828
10383,tt2261391,chicago-fire,Chicago_Fire/7937389
10411,tt2357547,jessica-jones,Marvel_s_Jessica_Jones/17055515
10417,tt2022170,the-client-list,The_Client_List/432047
10423,tt2699128,the-leftovers,The_Leftovers/409960
10430,tt2017109,banshee,Banshee/454909
10464,tt2399794,chasing-life,Chasing_Life/16058479
10470,tt2137109,masters-of-sex,Masters_of_Sex/434052
10472,tt2249007,ray-donovan,Ray_Donovan/8454237
10478,tt2172103,the-last-resort-2012,Last_Resort/393800
10479,tt2039582,deux-flics-sur-les-docks,Deux_flics_sur_les_docks/450378
10481,tt2071991,very-bad-blagues,Very_Bad_Blagues/362504
10520,tt2044128,bref,Bref/401842
10521,tt2061560,zak,Zak/8194212
10545,tt2243973,hannibal,Hannibal/487241
10549,tt1823011,the-slap,La_Gifle/400763
10552,tt2191671,elementary,Elementary/373198
10560,tt2141869,odysseus,Odysseus/410574
10566,tt2364258,cain,Cain/19357214
10572,tt2193041,beauty-and-the-beast-2012,Beauty_and_the_Beast/417671
10583,tt1748277,zach-stone-is-gonna-be-famous,Zach_Stone_Is_Gonna_Be_Famous/8957458
10591,tt2070791,revolution-2012,Revolution/479427
